CustomerKey,Segment,Customer Name,Customer ID
1112,"Corporate","Nick Crebassa","NC-18535"
1113,"Corporate","Noah Childs","NC-18625"
1116,"Corporate","Nick Crebassa","NC-8535"
1117,"Corporate","Noah Childs","NC-8625"
1119,"Corporate","Neil Ducich","ND-18460"
1121,"Corporate","Neil Ducich","ND-8460"
1128,"Corporate","Nat Gilpin","NG-18355"
1130,"Corporate","Nat Gilpin","NG-8355"
1132,"Corporate","Nicole Hansen","NH-18610"
1133,"Corporate","Nicole Hansen","NH-8610"
1153,"Corporate","Noel Staavos","NS-18640"
1155,"Corporate","Noel Staavos","NS-8640"
1160,"Corporate","Odella Nelson","ON-18715"
1161,"Corporate","Odella Nelson","ON-8715"
1169,"Corporate","Phillip Breyer","PB-19210"
1173,"Corporate","Phillip Breyer","PB-9210"
1174,"Corporate","Pamela Coakley","PC-18745"
1176,"Corporate","Pamela Coakley","PC-8745"
1190,"Corporate","Patrick Jones","PJ-18835"
1192,"Corporate","Patrick Jones","PJ-8835"
1228,"Corporate","Pauline Webber","PW-19030"
1230,"Corporate","Pauline Webber","PW-9030"
1232,"Corporate","Quincy Jones","QJ-19255"
1233,"Corporate","Quincy Jones","QJ-9255"
1235,"Corporate","Ruben Ausman","RA-19885"
1239,"Corporate","Ruben Ausman","RA-9885"
1247,"Corporate","Robert Barroso","RB-19645"
1255,"Corporate","Robert Barroso","RB-9645"
1280,"Corporate","Randy Ferguson","RF-19345"
1283,"Corporate","Randy Ferguson","RF-9345"
1306,"Corporate","Rachel Payne","RP-19270"
1308,"Corporate","Roy Phan","RP-19855"
1309,"Corporate","Rachel Payne","RP-9270"
1311,"Corporate","Roy Phan","RP-9855"
1313,"Corporate","Rick Reed","RR-19525"
1315,"Corporate","Rick Reed","RR-9525"
1316,"Corporate","Ricardo Sperren","RS-19420"
1317,"Corporate","Roland Schwarz","RS-19765"
1319,"Corporate","Ricardo Sperren","RS-9420"
1320,"Corporate","Roland Schwarz","RS-9765"
1322,"Corporate","Rick Wilson","RW-19540"
1323,"Corporate","Rob Williams","RW-19630"
1325,"Corporate","Rick Wilson","RW-9540"
1326,"Corporate","Rob Williams","RW-9630"
1332,"Corporate","Sean Braxton","SB-10290"
1335,"Corporate","Sean Braxton","SB-20290"
1339,"Corporate","Scot Coram","SC-10230"
1340,"Corporate","Scott Cohen","SC-10260"
1343,"Corporate","Shaun Chance","SC-10440"
1346,"Corporate","Steve Chapman","SC-10695"
1348,"Corporate","Stewart Carmichael","SC-10770"
1354,"Corporate","Scot Coram","SC-20230"
1355,"Corporate","Scott Cohen","SC-20260"
1358,"Corporate","Shaun Chance","SC-20440"
1361,"Corporate","Steve Chapman","SC-20695"
1363,"Corporate","Stewart Carmichael","SC-20770"
1372,"Corporate","Sylvia Foulston","SF-10965"
1375,"Corporate","Sylvia Foulston","SF-20965"
1379,"Corporate","Susan Gilcrest","SG-10890"
1383,"Corporate","Susan Gilcrest","SG-20890"
1385,"Corporate","Stefanie Holloman","SH-10635"
1386,"Corporate","Sally Hughsby","SH-19975"
1388,"Corporate","Stefanie Holloman","SH-20635"
1389,"Corporate","Sally Hughsby","SH-9975"
1403,"Corporate","Suzanne McNair","SM-10950"
1407,"Corporate","Suzanne McNair","SM-20950"
1414,"Corporate","Sibella Parks","SP-10545"
1415,"Corporate","Stefania Perrino","SP-10620"
1416,"Corporate","Stephanie Phelps","SP-10650"
1417,"Corporate","Sung Pak","SP-10860"
1419,"Corporate","Sibella Parks","SP-20545"
1420,"Corporate","Stefania Perrino","SP-20620"
1421,"Corporate","Stephanie Phelps","SP-20650"
1422,"Corporate","Sung Pak","SP-20860"
1428,"Corporate","Saphhira Shifley","SS-10140"
1433,"Corporate","Saphhira Shifley","SS-20140"
1444,"Corporate","Stuart Van","SV-10815"
1448,"Corporate","Stuart Van","SV-20815"
1454,"Corporate","Steven Ward","SW-10755"
1459,"Corporate","Steven Ward","SW-20755"
1465,"Corporate","Thomas Boland","TB-11175"
1469,"Corporate","Todd Boyes","TB-11355"
1475,"Corporate","Thomas Boland","TB-21175"
1479,"Corporate","Todd Boyes","TB-21355"
1484,"Corporate","Tamara Chand","TC-10980"
1485,"Corporate","Theresa Coyne","TC-11145"
1489,"Corporate","Tamara Chand","TC-20980"
1490,"Corporate","Theresa Coyne","TC-21145"
1501,"Corporate","Thea Hudgings","TH-11115"
1502,"Corporate","Tiffany House","TH-11235"
1505,"Corporate","Thea Hudgings","TH-21115"
1506,"Corporate","Tiffany House","TH-21235"
1516,"Corporate","Tracy Poddar","TP-11565"
1519,"Corporate","Tracy Poddar","TP-21565"
1523,"Corporate","Theresa Swint","TS-11160"
1524,"Corporate","Thomas Seio","TS-11205"
1526,"Corporate","Todd Sumrall","TS-11370"
1527,"Corporate","Tom Stivers","TS-11430"
1532,"Corporate","Theresa Swint","TS-21160"
1533,"Corporate","Thomas Seio","TS-21205"
1535,"Corporate","Todd Sumrall","TS-21370"
1536,"Corporate","Tom Stivers","TS-21430"
1542,"Corporate","Tim Taslimi","TT-11265"
1546,"Corporate","Tim Taslimi","TT-21265"
1550,"Corporate","Tom Zandusky","TZ-11445"
1552,"Corporate","Tom Zandusky","TZ-21445"
1554,"Corporate","Victoria Brennan","VB-11745"
1555,"Corporate","Victoria Brennan","VB-21745"
1561,"Corporate","Vivek Grady","VG-11805"
1563,"Corporate","Vivek Grady","VG-21805"
1569,"Corporate","Victoria Pisteka","VP-11760"
1571,"Corporate","Victoria Pisteka","VP-21760"
1576,"Corporate","Victoria Wilson","VW-11775"
1577,"Corporate","Victoria Wilson","VW-21775"
1582,"Corporate","Yoseph Carroll","YC-11895"
1583,"Corporate","Yoseph Carroll","YC-21895"
1584,"Corporate","Yana Sorensen","YS-11880"
1585,"Corporate","Yana Sorensen","YS-21880"
10,"Home Office","Adam Bellavance","AB-10060"
14,"Home Office","Alejandro Ballentine","AB-10255"
20,"Home Office","Alejandro Ballentine","AB-255"
21,"Home Office","Adam Bellavance","AB-60"
31,"Home Office","Alan Dominguez","AD-10180"
32,"Home Office","Alan Dominguez","AD-180"
44,"Home Office","Anthony Garverick","AG-10765"
53,"Home Office","Anthony Garverick","AG-765"
57,"Home Office","Adrian Hane","AH-10120"
63,"Home Office","Adrian Hane","AH-120"
87,"Home Office","Anne Pryor","AP-10720"
89,"Home Office","Anne Pryor","AP-720"
105,"Home Office","Adrian Shami","AS-10135"
109,"Home Office","Ann Steele","AS-10630"
110,"Home Office","Adrian Shami","AS-135"
115,"Home Office","Ann Steele","AS-630"
117,"Home Office","Alyssa Tate","AT-10435"
119,"Home Office","Alyssa Tate","AT-435"
122,"Home Office","Arthur Wiediger","AW-10930"
124,"Home Office","Arthur Wiediger","AW-930"
133,"Home Office","Becky Castell","BC-11125"
134,"Home Office","Becky Castell","BC-1125"
137,"Home Office","Brendan Dodson","BD-11560"
145,"Home Office","Brendan Dodson","BD-1560"
151,"Home Office","Bill Eplett","BE-11335"
153,"Home Office","Brad Eason","BE-11455"
154,"Home Office","Bill Eplett","BE-1335"
156,"Home Office","Brad Eason","BE-1455"
157,"Home Office","Barry Franz","BF-1005"
161,"Home Office","Barry Franz","BF-11005"
164,"Home Office","Ben Ferrer","BF-11170"
165,"Home Office","Benjamin Farhat","BF-11215"
167,"Home Office","Ben Ferrer","BF-1170"
168,"Home Office","Benjamin Farhat","BF-1215"
214,"Home Office","Bryan Spruell","BS-11800"
220,"Home Office","Bryan Spruell","BS-1800"
221,"Home Office","Beth Thompson","BT-11305"
224,"Home Office","Brad Thomas","BT-11485"
225,"Home Office","Bradley Talbott","BT-11530"
227,"Home Office","Beth Thompson","BT-1305"
230,"Home Office","Brad Thomas","BT-1485"
231,"Home Office","Bradley Talbott","BT-1530"
242,"Home Office","Cathy Armstrong","CA-12055"
247,"Home Office","Cathy Armstrong","CA-2055"
257,"Home Office","Chad Cunningham","CC-12100"
261,"Home Office","Chuck Clark","CC-12430"
267,"Home Office","Chad Cunningham","CC-2100"
271,"Home Office","Chuck Clark","CC-2430"
280,"Home Office","Cynthia Delaney","CD-12790"
284,"Home Office","Cynthia Delaney","CD-2790"
285,"Home Office","Catherine Glotzbach","CG-12040"
287,"Home Office","Catherine Glotzbach","CG-2040"
289,"Home Office","Cathy Hwang","CH-12070"
290,"Home Office","Cathy Hwang","CH-2070"
296,"Home Office","Christine Kargatis","CK-12325"
300,"Home Office","Christine Kargatis","CK-2325"
305,"Home Office","Craig Leslie","CL-12700"
308,"Home Office","Craig Leslie","CL-2700"
318,"Home Office","Corinna Mitchell","CM-12655"
329,"Home Office","Corinna Mitchell","CM-2655"
335,"Home Office","Clay Rozendal","CR-12580"
336,"Home Office","Corey Roper","CR-12625"
338,"Home Office","Cyra Reiten","CR-12820"
339,"Home Office","Clay Rozendal","CR-2580"
340,"Home Office","Corey Roper","CR-2625"
342,"Home Office","Cyra Reiten","CR-2820"
350,"Home Office","Christopher Schild","CS-12400"
361,"Home Office","Christopher Schild","CS-2400"
371,"Home Office","Carl Weiss","CW-11905"
372,"Home Office","Carl Weiss","CW-1905"
377,"Home Office","Dianna Arnett","DA-13450"
378,"Home Office","Dianna Arnett","DA-3450"
379,"Home Office","Daniel Byrd","DB-12910"
384,"Home Office","Deborah Brumfield","DB-13270"
385,"Home Office","Dennis Bolton","DB-13360"
390,"Home Office","Daniel Byrd","DB-2910"
395,"Home Office","Deborah Brumfield","DB-3270"
396,"Home Office","Dennis Bolton","DB-3360"
407,"Home Office","Deanra Eno","DE-13255"
408,"Home Office","Deanra Eno","DE-3255"
414,"Home Office","Duane Huffman","DH-13675"
416,"Home Office","Duane Huffman","DH-3675"
464,"Home Office","Dennis Pardue","DP-13390"
468,"Home Office","Dennis Pardue","DP-3390"
470,"Home Office","Daniel Raglin","DR-12940"
472,"Home Office","Daniel Raglin","DR-2940"
473,"Home Office","Darrin Sayre","DS-13030"
475,"Home Office","Darrin Sayre","DS-3030"
482,"Home Office","Dianna Wilson","DW-13480"
486,"Home Office","Dianna Wilson","DW-3480"
491,"Home Office","Dean percer","Dp-13240"
492,"Home Office","Dean percer","Dp-3240"
513,"Home Office","Emily Ducich","ED-13885"
514,"Home Office","Emily Ducich","ED-3885"
520,"Home Office","Erica Hernandez","EH-14005"
521,"Home Office","Eugene Hildebrand","EH-14125"
526,"Home Office","Erica Hernandez","EH-4005"
527,"Home Office","Eugene Hildebrand","EH-4125"
533,"Home Office","Eileen Kiefer","EK-13795"
534,"Home Office","Eileen Kiefer","EK-3795"
535,"Home Office","Ed Ludwig","EL-13735"
536,"Home Office","Ed Ludwig","EL-3735"
542,"Home Office","Eugene Moren","EM-14140"
543,"Home Office","Evan Minnotte","EM-14200"
549,"Home Office","Eugene Moren","EM-4140"
550,"Home Office","Evan Minnotte","EM-4200"
563,"Home Office","Frank Carlisle","FC-14245"
565,"Home Office","Frank Carlisle","FC-4245"
567,"Home Office","Frank Gastineau","FG-14260"
568,"Home Office","Frank Gastineau","FG-4260"
576,"Home Office","Frank Merwin","FM-14290"
579,"Home Office","Frank Merwin","FM-4290"
599,"Home Office","Gary Hansen","GH-14410"
603,"Home Office","Gary Hansen","GH-4410"
610,"Home Office","Gary Mitchum","GM-14455"
615,"Home Office","Gary Mitchum","GM-4455"
639,"Home Office","Harold Dahlen","HD-14785"
640,"Home Office","Harold Dahlen","HD-4785"
653,"Home Office","Heather Jas","HJ-14875"
654,"Home Office","Heather Jas","HJ-4875"
663,"Home Office","Harold Pawlan","HP-14815"
664,"Home Office","Harold Pawlan","HP-4815"
665,"Home Office","Hallie Redmond","HR-14770"
667,"Home Office","Hallie Redmond","HR-4770"
686,"Home Office","Julia Barnett","JB-16045"
690,"Home Office","Julia Barnett","JB-6045"
750,"Home Office","Joel Jenkins","JJ-15760"
752,"Home Office","Joel Jenkins","JJ-5760"
757,"Home Office","Jim Kriz","JK-15640"
760,"Home Office","Julie Kriz","JK-16120"
765,"Home Office","Jim Kriz","JK-5640"
768,"Home Office","Julie Kriz","JK-6120"
770,"Home Office","James Lanier","JL-15175"
776,"Home Office","James Lanier","JL-5175"
797,"Home Office","Jesus Ocampo","JO-15550"
800,"Home Office","Jesus Ocampo","JO-5550"
803,"Home Office","Julie Prescott","JP-16135"
806,"Home Office","Julie Prescott","JP-6135"
816,"Home Office","Joni Sundaresam","JS-15940"
821,"Home Office","Joni Sundaresam","JS-5940"
833,"Home Office","Katrina Bavinger","KB-16405"
838,"Home Office","Katrina Bavinger","KB-6405"
856,"Home Office","Karen Ferguson","KF-16285"
857,"Home Office","Karen Ferguson","KF-6285"
873,"Home Office","Katherine Murray","KM-16375"
877,"Home Office","Katherine Murray","KM-6375"
882,"Home Office","Kristina Nunn","KN-16705"
885,"Home Office","Kristina Nunn","KN-6705"
899,"Home Office","Laurel Beltran","LB-16795"
901,"Home Office","Laurel Beltran","LB-6795"
905,"Home Office","Lindsay Castell","LC-16960"
911,"Home Office","Lindsay Castell","LC-6960"
945,"Home Office","Lindsay Shagiari","LS-16975"
950,"Home Office","Lindsay Shagiari","LS-6975"
966,"Home Office","Matt Abelman","MA-17560"
967,"Home Office","Michelle Arnett","MA-17995"
968,"Home Office","Matt Abelman","MA-7560"
969,"Home Office","Michelle Arnett","MA-7995"
996,"Home Office","Maria Etezadi","ME-17320"
999,"Home Office","Maria Etezadi","ME-7320"
1006,"Home Office","Matthew Grinstein","MG-17650"
1007,"Home Office","Maureen Gastineau","MG-17680"
1009,"Home Office","Michael Grace","MG-17875"
1010,"Home Office","Michael Granlund","MG-17890"
1013,"Home Office","Matthew Grinstein","MG-7650"
1014,"Home Office","Maureen Gastineau","MG-7680"
1016,"Home Office","Michael Grace","MG-7875"
1017,"Home Office","Michael Granlund","MG-7890"
1020,"Home Office","Marc Harrigan","MH-17290"
1026,"Home Office","Mick Hernandez","MH-18115"
1027,"Home Office","Marc Harrigan","MH-7290"
1033,"Home Office","Mick Hernandez","MH-8115"
1042,"Home Office","Max Ludwig","ML-17755"
1047,"Home Office","Max Ludwig","ML-7755"
1061,"Home Office","Meg O'Connel","MO-17800"
1064,"Home Office","Meg O'Connel","MO-7800"
1066,"Home Office","Mark Packer","MP-17470"
1068,"Home Office","Mike Pelletier","MP-18175"
1069,"Home Office","Mark Packer","MP-7470"
1071,"Home Office","Mike Pelletier","MP-8175"
1072,"Home Office","Mathew Reese","MR-17545"
1073,"Home Office","Mathew Reese","MR-7545"
1087,"Home Office","Michelle Tran","MT-18070"
1089,"Home Office","Michelle Tran","MT-8070"
1102,"Home Office","Maria Zettner","MZ-17335"
1104,"Home Office","Maria Zettner","MZ-7335"
1123,"Home Office","Neil Französisch","NF-18475"
1124,"Home Office","Nicole Fjeld","NF-18595"
1126,"Home Office","Neil Französisch","NF-8475"
1127,"Home Office","Nicole Fjeld","NF-8595"
1134,"Home Office","Neil Knudson","NK-18490"
1135,"Home Office","Neil Knudson","NK-8490"
1136,"Home Office","Nancy Lomonaco","NL-18310"
1137,"Home Office","Nancy Lomonaco","NL-8310"
1138,"Home Office","Nathan Mautz","NM-18445"
1140,"Home Office","Nathan Mautz","NM-8445"
1144,"Home Office","Nora Pelletier","NP-18685"
1148,"Home Office","Nora Pelletier","NP-8685"
1158,"Home Office","Nick Zandusky","NZ-18565"
1159,"Home Office","Nick Zandusky","NZ-8565"
1164,"Home Office","Pete Armstrong","PA-19060"
1165,"Home Office","Pete Armstrong","PA-9060"
1166,"Home Office","Patrick Bzostek","PB-18805"
1170,"Home Office","Patrick Bzostek","PB-8805"
1175,"Home Office","Pauline Chand","PC-19000"
1177,"Home Office","Pauline Chand","PC-9000"
1188,"Home Office","Patricia Hirasaki","PH-18790"
1189,"Home Office","Patricia Hirasaki","PH-8790"
1194,"Home Office","Paul Knutson","PK-18910"
1196,"Home Office","Paul Knutson","PK-8910"
1198,"Home Office","Paul Lucas","PL-18925"
1199,"Home Office","Paul Lucas","PL-8925"
1201,"Home Office","Peter McVee","PM-19135"
1203,"Home Office","Peter McVee","PM-9135"
1204,"Home Office","Parhena Norris","PN-18775"
1205,"Home Office","Parhena Norris","PN-8775"
1208,"Home Office","Philisse Overcash","PO-19180"
1209,"Home Office","Phillina Ober","PO-19195"
1212,"Home Office","Philisse Overcash","PO-9180"
1213,"Home Office","Phillina Ober","PO-9195"
1214,"Home Office","Paul Prost","PP-18955"
1215,"Home Office","Paul Prost","PP-8955"
1219,"Home Office","Paul Stevenson","PS-18970"
1220,"Home Office","Penelope Sewall","PS-19045"
1222,"Home Office","Paul Stevenson","PS-8970"
1223,"Home Office","Penelope Sewall","PS-9045"
1226,"Home Office","Paul Van Hugh","PV-18985"
1227,"Home Office","Paul Van Hugh","PV-8985"
1245,"Home Office","Rick Bensley","RB-19465"
1248,"Home Office","Roger Barcio","RB-19705"
1249,"Home Office","Ross Baird","RB-19795"
1253,"Home Office","Rick Bensley","RB-9465"
1256,"Home Office","Roger Barcio","RB-9705"
1257,"Home Office","Ross Baird","RB-9795"
1264,"Home Office","Robert Dilbeck","RD-19660"
1266,"Home Office","Ross DeVincentis","RD-19810"
1271,"Home Office","Robert Dilbeck","RD-9660"
1273,"Home Office","Ross DeVincentis","RD-9810"
1287,"Home Office","Rick Huthwaite","RH-19510"
1291,"Home Office","Rick Huthwaite","RH-9510"
1299,"Home Office","Robert Marley","RM-19675"
1302,"Home Office","Robert Marley","RM-9675"
1318,"Home Office","Roy Skaria","RS-19870"
1321,"Home Office","Roy Skaria","RS-9870"
1337,"Home Office","Sample Company A","SC-10050"
1345,"Home Office","Steve Carroll","SC-10680"
1352,"Home Office","Sample Company A","SC-20050"
1360,"Home Office","Steve Carroll","SC-20680"
1366,"Home Office","Shirley Daniels","SD-10485"
1367,"Home Office","Shirley Daniels","SD-20485"
1390,"Home Office","Sanjit Jacobs","SJ-10125"
1393,"Home Office","Sanjit Jacobs","SJ-20125"
1398,"Home Office","Sara Luxemburg","SL-10155"
1399,"Home Office","Sara Luxemburg","SL-20155"
1401,"Home Office","Sean Miller","SM-10320"
1405,"Home Office","Sean Miller","SM-20320"
1408,"Home Office","Skye Norling","SN-10560"
1409,"Home Office","Steve Nguyen","SN-10710"
1410,"Home Office","Skye Norling","SN-20560"
1411,"Home Office","Steve Nguyen","SN-20710"
1424,"Home Office","Sharelle Roach","SR-10425"
1425,"Home Office","Steven Roelle","SR-10740"
1426,"Home Office","Sharelle Roach","SR-20425"
1427,"Home Office","Steven Roelle","SR-20740"
1430,"Home Office","Shirley Schmidt","SS-10515"
1435,"Home Office","Shirley Schmidt","SS-20515"
1440,"Home Office","Stephanie Ulpright","SU-10665"
1441,"Home Office","Stephanie Ulpright","SU-20665"
1452,"Home Office","Sean Wendt","SW-10350"
1457,"Home Office","Sean Wendt","SW-20350"
1460,"Home Office","Sam Zeldin","SZ-10035"
1461,"Home Office","Sam Zeldin","SZ-20035"
1462,"Home Office","Tom Ashbrook","TA-11385"
1463,"Home Office","Tom Ashbrook","TA-21385"
1466,"Home Office","Thomas Brumley","TB-11190"
1476,"Home Office","Thomas Brumley","TB-21190"
1487,"Home Office","Tony Chapman","TC-11475"
1488,"Home Office","Tracy Collins","TC-11535"
1492,"Home Office","Tony Chapman","TC-21475"
1493,"Home Office","Tracy Collins","TC-21535"
1503,"Home Office","Tracy Hopkins","TH-11550"
1507,"Home Office","Tracy Hopkins","TH-21550"
1512,"Home Office","Tanja Norvell","TN-11040"
1513,"Home Office","Tanja Norvell","TN-21040"
1543,"Home Office","Tonja Turnell","TT-11460"
1547,"Home Office","Tonja Turnell","TT-21460"
1548,"Home Office","Tamara Willingham","TW-11025"
1549,"Home Office","Tamara Willingham","TW-21025"
1558,"Home Office","Vicky Freymann","VF-11715"
1559,"Home Office","Vicky Freymann","VF-21715"
1564,"Home Office","Valerie Mitchum","VM-11685"
1566,"Home Office","Valerie Mitchum","VM-21685"
1568,"Home Office","Victor Preis","VP-11730"
1570,"Home Office","Victor Preis","VP-21730"
1574,"Home Office","Valerie Takahito","VT-11700"
1575,"Home Office","Valerie Takahito","VT-21700"
